고객ID,성별,고객지역,가입기간,총구매금액,구매횟수,평균구매금액,고객생애주기
USER_0244,여,New York,4.166666666666667,131.29,12,10.940833333333332,547.0416666666666
USER_0750,남,New York,0.16666666666666666,465.15999999999997,7,66.45142857142856,77.52666666666666
USER_0827,남,California,1.3333333333333333,279.16,6,46.52666666666667,372.21333333333337
USER_0478,여,New York,1.4166666666666667,532.92,25,21.316799999999997,754.9699999999999
USER_0241,여,California,1.5,300.61,21,14.314761904761905,450.91499999999996
USER_0402,여,Chicago,4.0,2352.89,32,73.5278125,9411.56
USER_0533,여,Chicago,2.0833333333333335,382.3,14,27.307142857142857,796.4583333333334
USER_0863,남,New York,3.6666666666666665,1817.82,25,72.7128,6665.34
USER_1051,여,Washington DC,1.1666666666666667,860.37,20,43.0185,1003.7650000000001
USER_1119,여,Chicago,3.75,16.189999999999998,2,8.094999999999999,60.71249999999999
USER_1402,여,New York,1.6666666666666667,530.3199999999999,12,44.19333333333333,883.8666666666666
USER_0548,남,California,0.5,1836.17,57,32.213508771929824,918.085
USER_1219,여,New Jersey,3.3333333333333335,4282.28,122,35.10065573770492,14274.266666666668
USER_1192,여,California,0.4166666666666667,3823.46,85,44.98188235294118,1593.1083333333333
USER_1344,여,Chicago,1.1666666666666667,5752.79,119,48.342773109243694,6711.588333333333
USER_0553,여,California,3.25,1083.79,54,20.070185185185185,3522.3174999999997
USER_1063,여,California,1.5833333333333333,261.73,20,13.086500000000001,414.40583333333336
USER_1208,여,Chicago,3.25,1714.6399999999999,53,32.35169811320755,5572.58
USER_0570,남,Chicago,3.8333333333333335,1699.62,42,40.46714285714285,6515.21
USER_1295,남,New York,2.1666666666666665,12147.81,193,62.9420207253886,26320.254999999997
USER_1173,여,New Jersey,2.5833333333333335,538.98,20,26.949,1392.365
USER_1271,여,California,0.3333333333333333,29.47,6,4.911666666666666,9.82333333333333
USER_0036,남,Chicago,1.1666666666666667,1919.46,27,71.09111111111112,2239.3700000000003
USER_1207,남,Chicago,1.3333333333333333,1988.4099999999999,25,79.5364,2651.213333333333
USER_1374,여,Chicago,2.25,4182.02,94,44.48957446808511,9409.545
USER_1234,남,New Jersey,1.75,3355.59,43,78.03697674418605,5872.2825
USER_1231,남,New Jersey,2.0,562.06,8,70.2575,1124.12
USER_1396,여,California,0.9166666666666666,108.05,7,15.435714285714285,99.04583333333332
USER_0691,여,Chicago,2.4166666666666665,5366.31,80,67.07887500000001,12968.582500000002
USER_0242,여,Chicago,2.75,43.739999999999995,2,21.869999999999997,120.28499999999998
USER_0843,여,Chicago,2.0,317.78999999999996,8,39.723749999999995,635.5799999999999
USER_0540,여,New Jersey,4.0,1791.5,27,66.35185185185185,7166.0
USER_0267,여,Chicago,2.0,676.16,10,67.616,1352.32
USER_0360,여,New Jersey,3.3333333333333335,856.97,22,38.95318181818182,2856.5666666666666
USER_0392,여,Chicago,0.75,142.82,3,47.60666666666666,107.115
USER_0181,여,Chicago,4.0,1186.74,15,79.116,4746.96
USER_0454,여,Chicago,2.0,149.0,1,149.0,298.0
USER_0943,여,New York,3.6666666666666665,774.4300000000001,18,43.02388888888889,2839.576666666667
USER_0994,여,New York,3.8333333333333335,3358.63,46,73.01369565217392,12874.748333333335
USER_1422,여,New York,1.0,2061.61,36,57.26694444444445,2061.61
USER_0774,여,Chicago,1.9166666666666667,2.99,1,2.99,5.730833333333334
USER_1028,남,New York,1.25,1398.44,18,77.69111111111111,1748.0500000000002
USER_0539,여,New York,1.25,579.53,26,22.289615384615384,724.4125
USER_1437,남,California,2.3333333333333335,15.19,1,15.19,35.443333333333335
USER_0027,여,Chicago,2.6666666666666665,6.39,3,2.13,17.04
USER_1085,여,New York,1.0,31.35,1,31.35,31.35
USER_0649,남,Washington DC,2.8333333333333335,2055.02,41,50.122439024390246,5822.556666666667
USER_1146,여,New York,1.25,605.97,18,33.665,757.4625
USER_0997,남,Chicago,1.0,315.74,10,31.574,315.74
USER_0918,남,California,1.75,435.78,17,25.634117647058822,762.615
USER_0957,남,California,0.9166666666666666,347.0,3,115.66666666666667,318.0833333333333
USER_1179,여,New Jersey,1.5833333333333333,822.22,28,29.365000000000002,1301.8483333333334
USER_0416,남,New York,3.25,2254.86,48,46.97625,7328.295
USER_0635,남,California,2.25,504.56,25,20.1824,1135.26
USER_0235,여,California,0.75,1279.3400000000001,32,39.979375000000005,959.5050000000001
USER_1413,여,California,0.75,550.98,6,91.83,413.235
USER_1086,여,New York,3.3333333333333335,1209.87,15,80.65799999999999,4032.899999999999
USER_0942,남,Chicago,1.5833333333333333,884.3100000000001,36,24.56416666666667,1400.1575
USER_0006,여,New York,1.75,3965.71,91,43.57923076923077,6939.992499999999
USER_0482,남,Chicago,3.4166666666666665,7687.88,241,31.89991701244813,26266.923333333332
USER_1172,남,California,1.4166666666666667,1917.53,25,76.7012,2716.5008333333335
USER_0508,남,New Jersey,3.9166666666666665,4956.66,117,42.364615384615384,19413.585
USER_1109,여,Chicago,3.0,754.7,16,47.16875,2264.1000000000004
USER_1013,남,New Jersey,2.3333333333333335,658.04,14,47.00285714285714,1535.4266666666667
USER_1243,여,New Jersey,0.9166666666666666,3668.64,48,76.42999999999999,3362.919999999999
USER_1023,여,New York,1.5833333333333333,796.8199999999999,16,49.801249999999996,1261.6316666666664
USER_1084,여,Chicago,1.25,2259.68,55,41.08509090909091,2824.6000000000004
USER_1006,여,Chicago,2.4166666666666665,2088.68,53,39.40905660377358,5047.643333333332
USER_1332,여,California,0.5833333333333334,111.42000000000002,12,9.285000000000002,64.99500000000002
USER_0247,남,California,1.5833333333333333,340.58,5,68.116,539.2516666666667
USER_0136,남,New Jersey,1.25,729.7,12,60.80833333333334,912.125
USER_0207,남,California,2.75,1729.13,52,33.252500000000005,4755.1075
USER_0146,남,Chicago,2.6666666666666665,2164.5,58,37.31896551724138,5772.0
USER_0759,남,California,4.166666666666667,968.5799999999999,20,48.428999999999995,4035.75
USER_0371,여,New Jersey,0.3333333333333333,340.86,28,12.17357142857143,113.62
USER_0501,여,California,1.6666666666666667,1004.51,20,50.2255,1674.1833333333332
USER_0934,여,California,0.75,1465.82,38,38.57421052631579,1099.3649999999998
USER_1300,여,New York,0.9166666666666666,895.55,12,74.62916666666666,820.9208333333331
USER_0440,남,Chicago,4.0,623.12,12,51.92666666666667,2492.48
USER_0296,여,New York,1.75,794.75,27,29.435185185185187,1390.8125
USER_0320,여,New York,0.4166666666666667,426.0,15,28.4,177.5
USER_1128,여,California,0.5,197.53,12,16.460833333333333,98.765
USER_1257,남,New Jersey,1.25,752.27,9,83.58555555555556,940.3375000000001
USER_1255,여,Chicago,2.0,4118.77,73,56.42150684931507,8237.54
USER_1191,남,California,2.4166666666666665,4304.01,60,71.7335,10401.3575
USER_0145,남,New Jersey,2.8333333333333335,119.0,1,119.0,337.1666666666667
USER_0887,남,Chicago,3.6666666666666665,1000.01,29,34.48310344827586,3666.703333333333
USER_0782,여,California,3.5,102.34,6,17.05666666666667,358.19000000000005
USER_1272,남,New York,0.9166666666666666,207.32,9,23.035555555555554,190.04333333333332
USER_0287,여,California,2.75,2006.84,87,23.06712643678161,5518.81
USER_0510,여,California,1.0833333333333333,2725.47,47,57.98872340425532,2952.5924999999997
USER_0900,여,California,0.8333333333333334,764.9300000000001,20,38.246500000000005,637.4416666666668
USER_0204,여,Washington DC,0.16666666666666666,276.94,7,39.56285714285714,46.15666666666666
USER_0283,남,Chicago,3.1666666666666665,461.59,32,14.4246875,1461.7016666666666
USER_0684,여,New York,3.3333333333333335,190.57,5,38.114,635.2333333333333
USER_1144,남,California,3.9166666666666665,400.13,8,50.01625,1567.1758333333332
USER_0243,여,New York,2.9166666666666665,1633.85,35,46.68142857142857,4765.395833333332
USER_0452,여,California,1.0,309.98,4,77.495,309.98
USER_1319,여,New Jersey,0.9166666666666666,2152.64,25,86.1056,1973.2533333333333
USER_0854,여,Chicago,0.3333333333333333,366.84999999999997,16,22.928124999999998,122.28333333333332
USER_0930,여,New York,0.4166666666666667,1318.77,19,69.40894736842105,549.4875
USER_1278,남,Chicago,2.6666666666666665,1021.2,43,23.748837209302327,2723.2
USER_1414,여,California,4.0,297.61,5,59.522000000000006,1190.44
USER_0644,남,Washington DC,0.3333333333333333,383.16,17,22.538823529411765,127.72
USER_0088,남,California,1.0833333333333333,37.98,2,18.99,41.144999999999996
USER_0817,여,Chicago,0.5,499.31,20,24.9655,249.65499999999997
USER_0217,남,New York,0.3333333333333333,3129.95,61,51.31065573770491,1043.3166666666664
USER_1184,여,California,2.3333333333333335,1418.98,27,52.55481481481482,3310.953333333334
USER_0770,남,California,2.3333333333333335,1096.95,26,42.190384615384616,2559.55
USER_0676,여,California,1.8333333333333333,366.65,11,33.33181818181818,672.1916666666666
USER_0158,여,Chicago,1.75,294.14,17,17.30235294117647,514.745
USER_0835,여,Chicago,3.3333333333333335,3744.76,99,37.82585858585859,12482.533333333335
USER_1400,남,New York,3.9166666666666665,485.59000000000003,15,32.37266666666667,1901.8941666666667
USER_0729,여,New York,0.25,496.74,19,26.14421052631579,124.185
USER_1335,여,California,3.1666666666666665,79.0,1,79.0,250.16666666666666
USER_0812,남,Washington DC,1.5833333333333333,929.82,50,18.596400000000003,1472.2150000000001
USER_0064,여,New Jersey,0.8333333333333334,3006.38,67,44.87134328358209,2505.316666666667
USER_1147,여,Washington DC,2.4166666666666665,46.97,3,15.656666666666666,113.51083333333332
USER_0366,여,New York,3.1666666666666665,16.99,1,16.99,53.80166666666666
USER_1301,여,Chicago,1.4166666666666667,15.99,1,15.99,22.6525
USER_0253,여,Washington DC,1.0,15.39,1,15.39,15.39
USER_1352,여,Chicago,2.9166666666666665,40.97,3,13.656666666666666,119.49583333333331
USER_0823,남,New York,0.8333333333333334,4.98,2,2.49,4.15
USER_1177,여,New York,3.5,1526.2,38,40.16315789473684,5341.7
USER_1264,여,Chicago,0.5833333333333334,253.01,10,25.301,147.58916666666667
USER_1034,여,California,2.5833333333333335,449.74,9,49.971111111111114,1161.8283333333334
USER_0265,여,Chicago,1.4166666666666667,681.08,14,48.64857142857143,964.8633333333335
USER_0383,여,New York,2.5833333333333335,725.52,12,60.46,1874.26
USER_1136,여,California,1.5,967.15,32,30.2234375,1450.725
USER_0720,여,California,0.16666666666666666,178.12,12,14.843333333333334,29.686666666666667
USER_1134,여,New York,1.0833333333333333,219.02,6,36.50333333333334,237.27166666666665
USER_0775,여,New York,1.5,73.76,8,9.22,110.64000000000001
USER_0910,여,California,1.25,326.55,15,21.77,408.1875
USER_0628,여,California,4.166666666666667,1623.19,19,85.43105263157895,6763.291666666667
USER_1045,여,Chicago,4.0,2206.09,52,42.424807692307695,8824.36
USER_1131,여,Chicago,0.4166666666666667,2025.84,33,61.3890909090909,844.1
USER_1052,여,California,1.5,2129.45,60,35.49083333333333,3194.1749999999993
USER_0998,여,New York,1.0833333333333333,1639.38,40,40.984500000000004,1775.9950000000001
USER_0507,여,New Jersey,0.5833333333333334,160.17000000000002,8,20.021250000000002,93.43250000000002
USER_0797,여,Chicago,3.4166666666666665,1171.25,22,53.23863636363637,4001.7708333333335
USER_0173,남,California,1.9166666666666667,58.27,6,9.711666666666668,111.6841666666667
USER_1069,남,New York,1.3333333333333333,2148.39,47,45.71042553191489,2864.52
USER_0636,남,New York,1.0,639.31,13,49.177692307692304,639.31
USER_1067,여,California,0.75,655.82,30,21.860666666666667,491.86499999999995
USER_1170,남,California,0.4166666666666667,364.06,16,22.75375,151.69166666666666
USER_0151,여,New Jersey,1.9166666666666667,1117.09,17,65.71117647058823,2141.0891666666666
USER_0760,여,New Jersey,3.1666666666666665,1570.84,24,65.45166666666667,4974.326666666667
USER_0567,여,New Jersey,3.4166666666666665,643.88,16,40.2425,2199.923333333333
USER_0756,여,California,0.8333333333333334,6142.72,138,44.51246376811594,5118.933333333334
USER_0485,여,New Jersey,4.083333333333333,619.07,22,28.139545454545456,2527.8691666666664
USER_1205,남,California,0.25,904.5600000000001,12,75.38000000000001,226.14000000000004
USER_0591,남,New York,3.75,1712.63,37,46.2872972972973,6422.3625
USER_0690,여,New Jersey,3.5833333333333335,2597.21,56,46.378750000000004,9306.669166666668
USER_1334,여,New York,3.5,1583.74,51,31.05372549019608,5543.09
USER_0968,여,Chicago,3.6666666666666665,1613.31,21,76.82428571428571,5915.469999999999
USER_0813,남,Chicago,4.0,849.76,31,27.411612903225805,3399.04
USER_0846,여,Chicago,2.3333333333333335,1454.97,25,58.1988,3394.9300000000003
USER_1025,남,California,4.083333333333333,1408.34,21,67.06380952380952,5750.721666666667
USER_0304,여,California,1.6666666666666667,1847.3,52,35.525,3078.8333333333335
USER_1286,남,Chicago,2.5,3013.2799999999997,44,68.48363636363636,7533.200000000001
USER_0612,남,Chicago,3.3333333333333335,28.78,2,14.39,95.93333333333334
USER_0841,남,Washington DC,2.1666666666666665,54.6,4,13.65,118.3
USER_0495,여,Chicago,3.3333333333333335,148.46,4,37.115,494.86666666666673
USER_1444,남,New York,1.5833333333333333,993.4499999999999,33,30.104545454545452,1572.9624999999996
USER_0753,남,California,3.0833333333333335,495.34999999999997,8,61.918749999999996,1527.3291666666667
USER_0598,남,Chicago,3.8333333333333335,1561.92,33,47.330909090909095,5987.360000000001
USER_0960,남,New York,2.0,478.78999999999996,16,29.924374999999998,957.5799999999999
USER_1453,남,Washington DC,3.6666666666666665,2861.09,60,47.68483333333334,10490.663333333334
USER_0789,여,California,1.9166666666666667,3653.54,50,73.0708,7002.618333333334
USER_1088,여,Chicago,2.5833333333333335,2382.18,20,119.109,6153.965
USER_1048,남,California,3.5833333333333335,3846.68,57,67.48561403508772,13783.936666666666
USER_0490,남,California,3.4166666666666665,2100.17,42,50.00404761904762,7175.5808333333325
USER_1124,여,Chicago,0.75,676.93,19,35.6278947368421,507.69749999999993
USER_0571,여,Washington DC,0.3333333333333333,550.37,18,30.57611111111111,183.45666666666665
USER_0704,여,Chicago,3.75,53.769999999999996,4,13.442499999999999,201.6375
USER_0460,여,California,1.5833333333333333,849.35,11,77.21363636363637,1344.8041666666666
USER_0379,여,California,3.25,631.16,18,35.06444444444444,2051.2699999999995
USER_1464,남,New York,3.5833333333333335,1114.8899999999999,40,27.872249999999998,3995.0225
USER_1356,남,Chicago,2.0833333333333335,92.26,13,7.096923076923077,192.20833333333337
USER_1239,남,Chicago,0.5,4858.62,62,78.36483870967741,2429.31
USER_0002,남,California,3.25,336.52,23,14.631304347826086,1093.69
USER_0653,여,New York,0.3333333333333333,3293.41,50,65.8682,1097.8033333333333
USER_0180,여,California,3.0833333333333335,4241.46,72,58.909166666666664,13077.835000000001
USER_0552,남,Chicago,3.3333333333333335,1447.1,22,65.77727272727272,4823.666666666666
USER_0160,여,New York,3.6666666666666665,19.38,2,9.69,71.05999999999999
USER_0323,여,Chicago,4.083333333333333,981.34,20,49.067,4007.138333333333
USER_0058,남,Chicago,3.4166666666666665,940.88,10,94.088,3214.6733333333327
USER_0128,여,Chicago,1.5833333333333333,2868.95,56,51.231249999999996,4542.504166666666
USER_0608,여,Chicago,2.1666666666666665,3985.76,59,67.55525423728814,8635.813333333334
USER_0844,남,California,1.5833333333333333,1232.98,12,102.74833333333333,1952.2183333333332
USER_0019,여,California,3.0833333333333335,1147.08,30,38.236,3536.83
USER_1213,여,New York,0.8333333333333334,5661.55,85,66.6064705882353,4717.958333333334
USER_1054,여,Chicago,2.8333333333333335,12.99,1,12.99,36.805
USER_0108,남,Chicago,2.0833333333333335,1247.36,25,49.8944,2598.666666666667
USER_0707,남,New Jersey,2.4166666666666665,279.93,9,31.103333333333335,676.4975
USER_1372,남,New York,3.0833333333333335,494.71,18,27.483888888888888,1525.3558333333335
USER_1137,여,Chicago,0.25,749.43,13,57.64846153846153,187.3575
USER_0692,여,Chicago,2.5,288.3,4,72.075,720.75
USER_0405,남,California,3.4166666666666665,1158.76,39,29.711794871794872,3959.0966666666664
USER_0188,남,California,4.166666666666667,488.0,11,44.36363636363637,2033.3333333333335
USER_0098,여,California,0.5833333333333334,724.62,15,48.308,422.69500000000005
USER_0376,여,New Jersey,0.5,5704.63,71,80.3469014084507,2852.315
USER_0439,남,California,2.4166666666666665,3960.68,70,56.58114285714286,9571.643333333333
USER_0100,여,New Jersey,3.75,1318.6,30,43.95333333333333,4944.75
USER_1102,남,New York,2.25,1903.57,30,63.45233333333333,4283.032499999999
USER_1380,여,New York,2.4166666666666665,768.89,31,24.80290322580645,1858.1508333333331
USER_0089,여,California,2.6666666666666665,4962.99,74,67.06743243243243,13234.64
USER_0527,여,Washington DC,0.8333333333333334,2374.41,70,33.92014285714286,1978.675
USER_1226,여,Chicago,0.5,3357.23,42,79.93404761904762,1678.615
USER_1049,남,New York,2.5833333333333335,5647.28,87,64.91126436781609,14588.806666666667
USER_1460,여,Washington DC,0.4166666666666667,4779.56,55,86.90109090909091,1991.4833333333333
USER_1223,남,New York,2.6666666666666665,616.92,17,36.28941176470588,1645.12
USER_1462,남,California,3.75,49.56,4,12.39,185.85000000000002
USER_0936,남,Chicago,2.4166666666666665,979.98,10,97.998,2368.285
USER_0008,여,California,2.25,5060.61,77,65.72220779220778,11386.372499999998
USER_0572,남,California,3.75,15579.78,290,53.72337931034483,58424.175
USER_0164,여,California,3.5833333333333335,627.86,14,44.847142857142856,2249.831666666667
USER_0737,여,Chicago,3.9166666666666665,413.06,17,24.29764705882353,1617.8183333333332
USER_0428,남,New York,2.6666666666666665,3828.23,59,64.88525423728814,10208.613333333333
USER_0431,남,Chicago,1.9166666666666667,477.65999999999997,7,68.23714285714286,915.5150000000001
USER_0210,여,New York,1.6666666666666667,119.0,1,119.0,198.33333333333334
USER_1181,여,Chicago,2.4166666666666665,347.0,3,115.66666666666667,838.5833333333333
USER_0185,여,New York,1.25,128.57,6,21.42833333333333,160.71249999999998
USER_1299,남,California,2.0833333333333335,1322.56,15,88.17066666666666,2755.3333333333335
USER_1159,여,New Jersey,1.9166666666666667,92.59,2,46.295,177.46416666666667
USER_0433,남,California,0.6666666666666666,15.19,1,15.19,10.126666666666665
USER_0787,여,New York,1.75,1621.2,27,60.044444444444444,2837.1000000000004
USER_1427,여,New York,0.5,890.34,16,55.64625,445.17
USER_0771,여,New York,0.3333333333333333,3307.73,58,57.0298275862069,1102.5766666666666
USER_0665,남,New York,0.16666666666666666,3718.4,82,45.34634146341463,619.7333333333332
USER_0022,남,New York,0.75,576.93,16,36.058125,432.6975
USER_0093,남,New York,2.25,192.18,5,38.436,432.405
USER_0708,남,Chicago,1.3333333333333333,51.650000000000006,3,17.21666666666667,68.86666666666667
USER_1209,여,California,0.75,154.56,9,17.173333333333332,115.91999999999999
USER_0599,여,New Jersey,1.75,71.42,8,8.9275,124.985
USER_0186,여,New York,2.9166666666666665,9.99,1,9.99,29.1375
USER_0959,여,Chicago,3.0833333333333335,2548.98,54,47.20333333333333,7859.3550000000005
USER_0291,남,Washington DC,0.5,254.94,11,23.176363636363636,127.47
USER_0050,여,New York,2.3333333333333335,311.43,16,19.464375,726.6700000000001
USER_1241,여,California,3.75,1087.18,37,29.383243243243246,4076.925
USER_1290,여,New York,1.8333333333333333,557.98,26,21.46076923076923,1022.9633333333333
USER_0393,여,Chicago,1.3333333333333333,7.2,1,7.2,9.6
USER_0543,여,Chicago,2.5,482.23,10,48.223,1205.575
USER_0112,여,California,2.25,60.959999999999994,4,15.239999999999998,137.16
USER_0647,여,California,1.5,18.99,1,18.99,28.485
USER_1196,여,California,2.3333333333333335,1744.87,16,109.054375,4071.3633333333332
USER_0542,여,Chicago,3.6666666666666665,1277.25,23,55.53260869565217,4683.249999999999
USER_0009,남,New York,2.6666666666666665,3078.59,69,44.61724637681159,8209.573333333334
USER_0796,여,New York,2.1666666666666665,79.0,1,79.0,171.16666666666666
USER_0803,남,Chicago,0.5,134.6,3,44.86666666666667,67.3
USER_0388,여,New Jersey,0.9166666666666666,111.15,7,15.87857142857143,101.8875
USER_0363,남,California,1.1666666666666667,121.15,9,13.461111111111112,141.3416666666667
USER_0067,여,New Jersey,0.3333333333333333,2434.05,74,32.89256756756757,811.3499999999999
USER_0231,여,Chicago,2.5833333333333335,493.44,13,37.956923076923076,1274.72
USER_0260,남,California,1.0,381.46,21,18.164761904761903,381.46
USER_0264,남,California,3.5,272.53,17,16.031176470588235,953.855
USER_1099,여,California,0.25,1510.29,28,53.93892857142857,377.5725
USER_0963,여,California,1.6666666666666667,595.94,11,54.17636363636364,993.2333333333333
USER_0168,여,Chicago,3.6666666666666665,658.8,31,21.251612903225805,2415.5999999999995
USER_0524,여,Chicago,3.5,5813.39,59,98.53203389830509,20346.864999999998
USER_0278,남,California,3.3333333333333335,223.92,8,27.99,746.4
USER_0332,남,Washington DC,2.8333333333333335,3977.7999999999997,91,43.71208791208791,11270.433333333332
USER_0040,여,New York,3.25,495.05,14,35.36071428571429,1608.9125000000001
USER_0693,남,New York,2.3333333333333335,359.22,16,22.45125,838.1800000000001
USER_1259,여,Chicago,3.9166666666666665,640.96,8,80.12,2510.4266666666667
USER_0596,여,New York,2.75,285.96,10,28.595999999999997,786.39
USER_0461,여,New York,3.25,615.93,18,34.218333333333334,2001.7725
USER_0551,여,California,2.0833333333333335,482.67,23,20.985652173913046,1005.5625000000001
USER_0250,남,Chicago,3.1666666666666665,142.12,16,8.8825,450.0466666666667
USER_1238,여,New York,0.16666666666666666,1731.83,17,101.87235294117647,288.6383333333333
USER_0065,여,Chicago,0.6666666666666666,3460.15,76,45.52828947368421,2306.7666666666664
USER_0861,남,New York,0.5,134.08,7,19.154285714285717,67.04
USER_0925,여,Chicago,1.3333333333333333,488.75,10,48.875,651.6666666666665
USER_0324,여,New York,1.8333333333333333,901.6800000000001,8,112.71000000000001,1653.0800000000002
USER_1033,남,Chicago,2.6666666666666665,113.43,9,12.603333333333333,302.47999999999996
USER_0822,여,California,2.0,1015.0,5,203.0,2030.0
USER_1014,여,New York,0.5833333333333334,10.5,1,10.5,6.125
USER_0723,여,Chicago,1.8333333333333333,522.8,6,87.13333333333333,958.4666666666665
USER_0573,남,California,0.16666666666666666,1380.59,29,47.60655172413793,230.0983333333333
USER_1077,남,Chicago,3.25,6750.3,105,64.28857142857143,21938.475000000002
USER_1288,여,California,2.1666666666666665,982.58,28,35.09214285714286,2128.923333333333
USER_0669,여,New Jersey,0.3333333333333333,2582.54,49,52.704897959183675,860.8466666666667
USER_0201,남,Chicago,3.75,789.99,7,112.85571428571428,2962.4624999999996
USER_0772,여,Chicago,3.3333333333333335,6809.85,157,43.37484076433121,22699.5
USER_1455,여,New Jersey,3.3333333333333335,842.67,22,38.30318181818182,2808.9
USER_1417,여,California,2.0833333333333335,80.61000000000001,5,16.122000000000003,167.93750000000006
USER_0018,남,Chicago,2.4166666666666665,1557.3,47,33.13404255319149,3763.475
USER_0048,여,Chicago,3.0,10.63,1,10.63,31.89
USER_1230,남,Chicago,0.6666666666666666,1971.6100000000001,42,46.94309523809524,1314.4066666666668
USER_0474,여,California,2.5833333333333335,721.62,31,23.27806451612903,1864.1850000000002
USER_0833,여,Chicago,1.3333333333333333,10006.6,175,57.18057142857143,13342.133333333335
USER_0272,남,California,3.5833333333333335,3.99,1,3.99,14.297500000000001
USER_1302,여,Chicago,2.6666666666666665,1829.15,74,24.718243243243244,4877.733333333333
USER_1046,여,New York,0.3333333333333333,564.09,29,19.45137931034483,188.03
USER_0993,남,New Jersey,2.4166666666666665,10.63,1,10.63,25.68916666666667
USER_1467,여,New Jersey,3.0,5658.0,102,55.470588235294116,16974.0
USER_0113,남,Washington DC,0.4166666666666667,2154.93,43,50.11465116279069,897.8874999999999
USER_0350,남,New York,1.1666666666666667,2694.57,69,39.05173913043478,3143.665
USER_0328,남,Chicago,3.6666666666666665,886.39,31,28.593225806451613,3250.096666666667
USER_0016,여,New Jersey,1.25,1303.01,26,50.11576923076923,1628.7624999999998
USER_0486,남,Chicago,2.25,1209.98,23,52.60782608695652,2722.455
USER_0257,여,California,3.5833333333333335,4732.16,78,60.66871794871795,16956.90666666667
USER_0862,남,Chicago,1.8333333333333333,448.81,13,34.52384615384615,822.8183333333333
USER_0921,여,Chicago,1.3333333333333333,19.69,2,9.845,26.253333333333334
USER_0237,여,Chicago,4.166666666666667,742.7,37,20.072972972972973,3094.5833333333335
USER_1027,여,California,1.6666666666666667,1686.96,26,64.88307692307693,2811.6000000000004
USER_0626,여,New York,2.0833333333333335,281.47,5,56.294000000000004,586.3958333333334
USER_0055,남,California,2.4166666666666665,442.49,13,34.03769230769231,1069.3508333333332
USER_1019,여,California,0.8333333333333334,556.84,11,50.621818181818185,464.03333333333336
USER_1103,여,Chicago,1.9166666666666667,1351.05,48,28.146874999999998,2589.5125
USER_0999,여,Chicago,3.0,187.32,8,23.415,561.96
USER_0346,남,New York,1.6666666666666667,2.79,1,2.79,4.65
USER_0046,남,Chicago,0.6666666666666666,6095.31,160,38.095687500000004,4063.5400000000004
USER_0810,여,Chicago,3.3333333333333335,596.63,13,45.894615384615385,1988.7666666666667
USER_0688,남,New Jersey,1.3333333333333333,270.31,8,33.78875,360.4133333333333
USER_0042,남,California,0.16666666666666666,478.91999999999996,15,31.927999999999997,79.82
USER_1324,여,Chicago,0.3333333333333333,23.03,3,7.676666666666667,7.676666666666666
USER_1449,여,Chicago,2.4166666666666665,1333.74,27,49.397777777777776,3223.205
USER_0041,남,California,3.6666666666666665,2689.17,98,27.440510204081633,9860.29
USER_1446,여,New York,0.5,1266.16,35,36.176,633.08
USER_1203,여,New York,3.1666666666666665,3672.39,131,28.033511450381678,11629.234999999999
USER_0246,남,Chicago,2.5,1049.58,17,61.739999999999995,2623.95
USER_0637,남,Chicago,0.5,458.15999999999997,10,45.815999999999995,229.07999999999998
USER_0038,남,California,1.8333333333333333,1024.97,42,24.40404761904762,1879.1116666666667
USER_0580,남,New York,0.6666666666666666,1547.17,34,45.505,1031.4466666666667
USER_0316,남,California,2.3333333333333335,1019.07,39,26.130000000000003,2377.8300000000004
USER_0230,여,New York,1.1666666666666667,1928.14,40,48.203500000000005,2249.496666666667
USER_0236,여,New York,3.5,1355.27,20,67.7635,4743.445
USER_1162,남,California,2.9166666666666665,568.1,17,33.41764705882353,1656.9583333333333
USER_0162,여,Chicago,1.5833333333333333,69.47,6,11.578333333333333,109.99416666666664
USER_0811,여,New York,0.3333333333333333,95.99,3,31.996666666666666,31.996666666666663
USER_1165,남,California,1.5833333333333333,1345.49,29,46.396206896551725,2130.3591666666666
USER_0674,여,Chicago,1.6666666666666667,1509.19,30,50.306333333333335,2515.316666666667
USER_0970,남,Washington DC,0.5,1530.48,43,35.59255813953489,765.2400000000001
USER_1168,여,New York,3.9166666666666665,401.84000000000003,14,28.702857142857145,1573.8733333333334
USER_0606,여,California,1.4166666666666667,72.34,7,10.334285714285715,102.48166666666668
USER_1280,여,Chicago,2.25,1749.16,49,35.69714285714286,3935.61
USER_0083,남,New York,3.6666666666666665,334.3,9,37.144444444444446,1225.7666666666664
USER_1066,남,New Jersey,3.5,1960.92,47,41.721702127659576,6863.22
USER_1090,여,California,3.8333333333333335,522.41,18,29.022777777777776,2002.5716666666665
USER_1345,여,Chicago,1.0,113.02,12,9.418333333333333,113.02
USER_1070,남,Chicago,3.4166666666666665,614.04,19,32.317894736842106,2097.9700000000003
USER_0605,여,New Jersey,4.166666666666667,1926.16,27,71.33925925925926,8025.666666666667
USER_1017,여,New Jersey,1.4166666666666667,836.97,33,25.362727272727273,1185.7075
USER_0310,여,New Jersey,0.6666666666666666,832.88,13,64.06769230769231,555.2533333333333
USER_0848,남,New Jersey,2.5833333333333335,784.77,22,35.67136363636364,2027.3225000000002
USER_1409,여,Chicago,3.0833333333333335,35.95,5,7.19,110.84583333333335
USER_0285,남,California,1.0,1397.65,48,29.117708333333336,1397.65
