,Unnamed: 0,고객ID,거래ID,거래날짜,제품ID,제품카테고리,수량,평균금액,배송료,쿠폰상태,년,월,일,성별,고객지역,가입기간,쿠폰코드,할인율,오프라인비용,온라인비용,GST,고객ID_count,고객생애주기,평균구매금액,구매횟수,cluster
21320,33177,USER_1256,Transaction_14933,2019-08-17,Product_0976,Nest-USA,1,119.0,6.0,Clicked,2019,8,17,여,California,17,ELEC20,20.0,3500,3352.38,0.1,74,2314.38,22.07675675675676,74,2
21321,33178,USER_1256,Transaction_14934,2019-08-17,Product_0989,Nest-USA,1,149.0,6.0,Used,2019,8,17,여,California,17,ELEC20,20.0,3500,3352.38,0.1,74,2314.38,22.07675675675676,74,2
21322,33179,USER_1256,Transaction_14935,2019-08-17,Product_0178,Drinkware,1,10.63,12.99,Not Used,2019,8,17,여,California,17,EXTRA20,20.0,3500,3352.38,0.18,74,2314.38,22.07675675675676,74,2
21323,33180,USER_1256,Transaction_14935,2019-08-17,Product_1017,Waze,1,5.59,12.99,Used,2019,8,17,여,California,17,WEMP20,20.0,3500,3352.38,0.18,74,2314.38,22.07675675675676,74,2
21324,33181,USER_1256,Transaction_14935,2019-08-17,Product_1024,Apparel,1,13.59,12.99,Not Used,2019,8,17,여,California,17,SALE20,20.0,3500,3352.38,0.18,74,2314.38,22.07675675675676,74,2
21325,33182,USER_1256,Transaction_14935,2019-08-17,Product_1061,Apparel,1,11.75,12.99,Clicked,2019,8,17,여,California,17,SALE20,20.0,3500,3352.38,0.18,74,2314.38,22.07675675675676,74,2
21326,33183,USER_1256,Transaction_14936,2019-08-17,Product_0441,Apparel,1,4.08,30.0,Clicked,2019,8,17,여,California,17,SALE20,20.0,3500,3352.38,0.18,74,2314.38,22.07675675675676,74,2
21327,33184,USER_1256,Transaction_14936,2019-08-17,Product_0486,Apparel,1,13.59,30.0,Clicked,2019,8,17,여,California,17,SALE20,20.0,3500,3352.38,0.18,74,2314.38,22.07675675675676,74,2
21328,33185,USER_1256,Transaction_14936,2019-08-17,Product_0592,Apparel,1,6.8,30.0,Used,2019,8,17,여,California,17,SALE20,20.0,3500,3352.38,0.18,74,2314.38,22.07675675675676,74,2
21329,33186,USER_1256,Transaction_14936,2019-08-17,Product_0938,Office,1,9.6,30.0,Used,2019,8,17,여,California,17,OFF20,20.0,3500,3352.38,0.1,74,2314.38,22.07675675675676,74,2
21330,33187,USER_1256,Transaction_14937,2019-08-17,Product_0797,Apparel,1,13.59,12.99,Clicked,2019,8,17,여,California,17,SALE20,20.0,3500,3352.38,0.18,74,2314.38,22.07675675675676,74,2
21331,33188,USER_1256,Transaction_14937,2019-08-17,Product_0807,Apparel,1,19.99,12.99,Clicked,2019,8,17,여,California,17,SALE20,20.0,3500,3352.38,0.18,74,2314.38,22.07675675675676,74,2
21332,33189,USER_1256,Transaction_14937,2019-08-17,Product_0808,Apparel,1,19.99,12.99,Clicked,2019,8,17,여,California,17,SALE20,20.0,3500,3352.38,0.18,74,2314.38,22.07675675675676,74,2
21333,33190,USER_1256,Transaction_14937,2019-08-17,Product_0922,Apparel,2,8.79,12.99,Used,2019,8,17,여,California,17,SALE20,20.0,3500,3352.38,0.18,74,2314.38,22.07675675675676,74,2
21334,33191,USER_1256,Transaction_14938,2019-08-17,Product_0989,Nest-USA,1,149.0,6.0,Clicked,2019,8,17,여,California,17,ELEC20,20.0,3500,3352.38,0.1,74,2314.38,22.07675675675676,74,2
21335,33192,USER_1256,Transaction_14939,2019-08-17,Product_0983,Nest-USA,1,119.0,6.0,Clicked,2019,8,17,여,California,17,ELEC20,20.0,3500,3352.38,0.1,74,2314.38,22.07675675675676,74,2
21336,33193,USER_1256,Transaction_14940,2019-08-17,Product_0195,Lifestyle,10,3.99,30.0,Used,2019,8,17,여,California,17,EXTRA20,20.0,3500,3352.38,0.18,74,2314.38,22.07675675675676,74,2
21337,33194,USER_1256,Transaction_14941,2019-08-17,Product_0028,Apparel,1,4.56,6.0,Clicked,2019,8,17,여,California,17,SALE20,20.0,3500,3352.38,0.18,74,2314.38,22.07675675675676,74,2
21338,33195,USER_1256,Transaction_14941,2019-08-17,Product_0052,Apparel,1,8.0,6.0,Used,2019,8,17,여,California,17,SALE20,20.0,3500,3352.38,0.18,74,2314.38,22.07675675675676,74,2
21339,33196,USER_1256,Transaction_14941,2019-08-17,Product_0235,Apparel,1,10.63,6.0,Used,2019,8,17,여,California,17,SALE20,20.0,3500,3352.38,0.18,74,2314.38,22.07675675675676,74,2
21340,33197,USER_1256,Transaction_14941,2019-08-17,Product_0260,Apparel,1,8.8,6.0,Clicked,2019,8,17,여,California,17,SALE20,20.0,3500,3352.38,0.18,74,2314.38,22.07675675675676,74,2
21341,33198,USER_1256,Transaction_14941,2019-08-17,Product_0286,Apparel,1,13.59,6.0,Clicked,2019,8,17,여,California,17,SALE20,20.0,3500,3352.38,0.18,74,2314.38,22.07675675675676,74,2
21342,33199,USER_1256,Transaction_14941,2019-08-17,Product_0298,Apparel,1,4.56,6.0,Used,2019,8,17,여,California,17,SALE20,20.0,3500,3352.38,0.18,74,2314.38,22.07675675675676,74,2
21343,9886,USER_1160,Transaction_4940,2019-03-19,Product_0892,Drinkware,1,24.99,75.0,Used,2019,3,19,여,California,37,EXTRA30,30.0,2000,982.2,0.18,53,4569.469166666667,27.962075471698117,53,3
21344,9887,USER_1160,Transaction_4940,2019-03-19,Product_0894,Drinkware,1,2.99,75.0,Clicked,2019,3,19,여,California,37,EXTRA30,30.0,2000,982.2,0.18,53,4569.469166666667,27.962075471698117,53,3
21345,9888,USER_1160,Transaction_4940,2019-03-19,Product_0898,Drinkware,1,8.99,75.0,Clicked,2019,3,19,여,California,37,EXTRA30,30.0,2000,982.2,0.18,53,4569.469166666667,27.962075471698117,53,3
21346,9889,USER_1160,Transaction_4940,2019-03-19,Product_0900,Drinkware,1,12.99,75.0,Clicked,2019,3,19,여,California,37,EXTRA30,30.0,2000,982.2,0.18,53,4569.469166666667,27.962075471698117,53,3
21347,9890,USER_1160,Transaction_4940,2019-03-19,Product_0904,Office,1,1.99,75.0,Used,2019,3,19,여,California,37,OFF30,30.0,2000,982.2,0.1,53,4569.469166666667,27.962075471698117,53,3
21348,9891,USER_1160,Transaction_4940,2019-03-19,Product_0907,Lifestyle,1,1.99,75.0,Used,2019,3,19,여,California,37,EXTRA30,30.0,2000,982.2,0.18,53,4569.469166666667,27.962075471698117,53,3
21349,9892,USER_1160,Transaction_4940,2019-03-19,Product_0939,Office,1,8.99,75.0,Clicked,2019,3,19,여,California,37,OFF30,30.0,2000,982.2,0.1,53,4569.469166666667,27.962075471698117,53,3
21350,9893,USER_1160,Transaction_4940,2019-03-19,Product_0945,Office,1,2.99,75.0,Used,2019,3,19,여,California,37,OFF30,30.0,2000,982.2,0.1,53,4569.469166666667,27.962075471698117,53,3
21351,9894,USER_1160,Transaction_4940,2019-03-19,Product_0949,Office,1,1.5,75.0,Used,2019,3,19,여,California,37,OFF30,30.0,2000,982.2,0.1,53,4569.469166666667,27.962075471698117,53,3
21352,9895,USER_1160,Transaction_4940,2019-03-19,Product_0951,Office,1,2.99,75.0,Not Used,2019,3,19,여,California,37,OFF30,30.0,2000,982.2,0.1,53,4569.469166666667,27.962075471698117,53,3
21353,9896,USER_1160,Transaction_4940,2019-03-19,Product_0957,Notebooks & Journals,1,9.99,75.0,Clicked,2019,3,19,여,California,37,NJ30,30.0,2000,982.2,0.05,53,4569.469166666667,27.962075471698117,53,3
21354,9897,USER_1160,Transaction_4940,2019-03-19,Product_0963,Office,1,3.99,75.0,Clicked,2019,3,19,여,California,37,OFF30,30.0,2000,982.2,0.1,53,4569.469166666667,27.962075471698117,53,3
21355,9898,USER_1160,Transaction_4940,2019-03-19,Product_0966,Office,1,1.99,75.0,Clicked,2019,3,19,여,California,37,OFF30,30.0,2000,982.2,0.1,53,4569.469166666667,27.962075471698117,53,3
21356,38754,USER_1160,Transaction_17191,2019-09-20,Product_0926,Headgear,1,13.29,6.0,Clicked,2019,9,20,여,California,37,HGEAR30,30.0,2500,1497.56,0.05,53,4569.469166666667,27.962075471698117,53,3
21357,38755,USER_1160,Transaction_17192,2019-09-20,Product_0892,Drinkware,15,19.99,15.37,Not Used,2019,9,20,여,California,37,EXTRA30,30.0,2500,1497.56,0.18,53,4569.469166666667,27.962075471698117,53,3
21358,38756,USER_1160,Transaction_17192,2019-09-20,Product_0922,Apparel,15,8.79,15.37,Used,2019,9,20,여,California,37,SALE30,30.0,2500,1497.56,0.18,53,4569.469166666667,27.962075471698117,53,3
21359,38757,USER_1160,Transaction_17193,2019-09-20,Product_0858,Bags,1,99.99,6.0,Clicked,2019,9,20,여,California,37,AIO30,30.0,2500,1497.56,0.18,53,4569.469166666667,27.962075471698117,53,3
21360,38758,USER_1160,Transaction_17194,2019-09-20,Product_0865,Bags,1,55.99,6.5,Clicked,2019,9,20,여,California,37,AIO30,30.0,2500,1497.56,0.18,53,4569.469166666667,27.962075471698117,53,3
21361,38759,USER_1160,Transaction_17194,2019-09-20,Product_0926,Headgear,3,10.63,6.5,Clicked,2019,9,20,여,California,37,HGEAR30,30.0,2500,1497.56,0.05,53,4569.469166666667,27.962075471698117,53,3
21362,38760,USER_1160,Transaction_17194,2019-09-20,Product_1008,Waze,1,7.19,6.5,Used,2019,9,20,여,California,37,WEMP30,30.0,2500,1497.56,0.18,53,4569.469166666667,27.962075471698117,53,3
21363,38761,USER_1160,Transaction_17195,2019-09-20,Product_0228,Apparel,1,5.7,6.0,Used,2019,9,20,여,California,37,SALE30,30.0,2500,1497.56,0.18,53,4569.469166666667,27.962075471698117,53,3
21364,38762,USER_1160,Transaction_17195,2019-09-20,Product_0854,Bags,1,4.99,6.0,Clicked,2019,9,20,여,California,37,AIO30,30.0,2500,1497.56,0.18,53,4569.469166666667,27.962075471698117,53,3
21365,38763,USER_1160,Transaction_17195,2019-09-20,Product_0894,Drinkware,1,2.99,6.0,Clicked,2019,9,20,여,California,37,EXTRA30,30.0,2500,1497.56,0.18,53,4569.469166666667,27.962075471698117,53,3
21366,38764,USER_1160,Transaction_17195,2019-09-20,Product_0904,Office,1,2.99,6.0,Used,2019,9,20,여,California,37,OFF30,30.0,2500,1497.56,0.1,53,4569.469166666667,27.962075471698117,53,3
21367,38765,USER_1160,Transaction_17196,2019-09-20,Product_0990,Nest,2,199.0,6.0,Used,2019,9,20,여,California,37,NE30,30.0,2500,1497.56,0.05,53,4569.469166666667,27.962075471698117,53,3
21368,38766,USER_1160,Transaction_17197,2019-09-20,Product_0904,Office,1,2.39,6.0,Not Used,2019,9,20,여,California,37,OFF30,30.0,2500,1497.56,0.1,53,4569.469166666667,27.962075471698117,53,3
21369,38767,USER_1160,Transaction_17197,2019-09-20,Product_0975,Lifestyle,1,3.99,6.0,Used,2019,9,20,여,California,37,EXTRA30,30.0,2500,1497.56,0.18,53,4569.469166666667,27.962075471698117,53,3
21370,38768,USER_1160,Transaction_17198,2019-09-20,Product_0944,Office,1,3.99,6.0,Clicked,2019,9,20,여,California,37,OFF30,30.0,2500,1497.56,0.1,53,4569.469166666667,27.962075471698117,53,3
21371,38769,USER_1160,Transaction_17199,2019-09-20,Product_0985,Nest-USA,1,79.0,19.99,Clicked,2019,9,20,여,California,37,ELEC30,30.0,2500,1497.56,0.1,53,4569.469166666667,27.962075471698117,53,3
21372,38770,USER_1160,Transaction_17200,2019-09-20,Product_0201,Apparel,1,13.59,6.0,Used,2019,9,20,여,California,37,SALE30,30.0,2500,1497.56,0.18,53,4569.469166666667,27.962075471698117,53,3
21373,38771,USER_1160,Transaction_17200,2019-09-20,Product_0600,Apparel,1,7.6,6.0,Not Used,2019,9,20,여,California,37,SALE30,30.0,2500,1497.56,0.18,53,4569.469166666667,27.962075471698117,53,3
21374,38772,USER_1160,Transaction_17201,2019-09-20,Product_1077,Apparel,1,7.6,6.0,Not Used,2019,9,20,여,California,37,SALE30,30.0,2500,1497.56,0.18,53,4569.469166666667,27.962075471698117,53,3
21375,38773,USER_1160,Transaction_17202,2019-09-20,Product_0246,Apparel,1,4.8,6.0,Clicked,2019,9,20,여,California,37,SALE30,30.0,2500,1497.56,0.18,53,4569.469166666667,27.962075471698117,53,3
21376,38774,USER_1160,Transaction_17202,2019-09-20,Product_0976,Nest-USA,1,119.0,6.0,Clicked,2019,9,20,여,California,37,ELEC30,30.0,2500,1497.56,0.1,53,4569.469166666667,27.962075471698117,53,3
21377,38775,USER_1160,Transaction_17203,2019-09-20,Product_0442,Apparel,1,4.08,6.0,Used,2019,9,20,여,California,37,SALE30,30.0,2500,1497.56,0.18,53,4569.469166666667,27.962075471698117,53,3
21378,38776,USER_1160,Transaction_17203,2019-09-20,Product_0560,Apparel,1,9.6,6.0,Not Used,2019,9,20,여,California,37,SALE30,30.0,2500,1497.56,0.18,53,4569.469166666667,27.962075471698117,53,3
21379,38777,USER_1160,Transaction_17203,2019-09-20,Product_0600,Apparel,1,7.6,6.0,Clicked,2019,9,20,여,California,37,SALE30,30.0,2500,1497.56,0.18,53,4569.469166666667,27.962075471698117,53,3
21380,38778,USER_1160,Transaction_17204,2019-09-20,Product_0389,Apparel,1,13.59,12.99,Clicked,2019,9,20,여,California,37,SALE30,30.0,2500,1497.56,0.18,53,4569.469166666667,27.962075471698117,53,3
21381,38779,USER_1160,Transaction_17204,2019-09-20,Product_0486,Apparel,1,13.59,12.99,Not Used,2019,9,20,여,California,37,SALE30,30.0,2500,1497.56,0.18,53,4569.469166666667,27.962075471698117,53,3
21382,38780,USER_1160,Transaction_17204,2019-09-20,Product_0870,Lifestyle,2,1.59,12.99,Not Used,2019,9,20,여,California,37,EXTRA30,30.0,2500,1497.56,0.18,53,4569.469166666667,27.962075471698117,53,3
21383,38781,USER_1160,Transaction_17204,2019-09-20,Product_0880,Drinkware,1,2.39,12.99,Clicked,2019,9,20,여,California,37,EXTRA30,30.0,2500,1497.56,0.18,53,4569.469166666667,27.962075471698117,53,3
21384,38782,USER_1160,Transaction_17204,2019-09-20,Product_0894,Drinkware,1,2.39,12.99,Clicked,2019,9,20,여,California,37,EXTRA30,30.0,2500,1497.56,0.18,53,4569.469166666667,27.962075471698117,53,3
21385,38783,USER_1160,Transaction_17204,2019-09-20,Product_0900,Drinkware,1,10.39,12.99,Clicked,2019,9,20,여,California,37,EXTRA30,30.0,2500,1497.56,0.18,53,4569.469166666667,27.962075471698117,53,3
21386,38784,USER_1160,Transaction_17204,2019-09-20,Product_0905,Office,2,2.39,12.99,Not Used,2019,9,20,여,California,37,OFF30,30.0,2500,1497.56,0.1,53,4569.469166666667,27.962075471698117,53,3
21387,38785,USER_1160,Transaction_17205,2019-09-20,Product_0980,Nest-USA,1,149.0,6.0,Clicked,2019,9,20,여,California,37,ELEC30,30.0,2500,1497.56,0.1,53,4569.469166666667,27.962075471698117,53,3
21388,38786,USER_1160,Transaction_17206,2019-09-20,Product_0981,Nest-USA,1,149.0,6.0,Clicked,2019,9,20,여,California,37,ELEC30,30.0,2500,1497.56,0.1,53,4569.469166666667,27.962075471698117,53,3
21389,38787,USER_1160,Transaction_17206,2019-09-20,Product_0985,Nest-USA,1,79.0,6.0,Not Used,2019,9,20,여,California,37,ELEC30,30.0,2500,1497.56,0.1,53,4569.469166666667,27.962075471698117,53,3
21390,38788,USER_1160,Transaction_17207,2019-09-20,Product_0976,Nest-USA,2,119.0,6.0,Clicked,2019,9,20,여,California,37,ELEC30,30.0,2500,1497.56,0.1,53,4569.469166666667,27.962075471698117,53,3
21391,38789,USER_1160,Transaction_17207,2019-09-20,Product_0983,Nest-USA,4,119.0,6.0,Clicked,2019,9,20,여,California,37,ELEC30,30.0,2500,1497.56,0.1,53,4569.469166666667,27.962075471698117,53,3
21392,38790,USER_1160,Transaction_17208,2019-09-20,Product_0210,Apparel,1,12.31,6.0,Clicked,2019,9,20,여,California,37,SALE30,30.0,2500,1497.56,0.18,53,4569.469166666667,27.962075471698117,53,3
21393,43202,USER_1160,Transaction_19489,2019-10-23,Product_0297,Apparel,4,16.99,12.99,Clicked,2019,10,23,여,California,37,SALE10,10.0,3500,1153.81,0.18,53,4569.469166666667,27.962075471698117,53,3
21394,43203,USER_1160,Transaction_19489,2019-10-23,Product_0446,Apparel,10,5.1,12.99,Used,2019,10,23,여,California,37,SALE10,10.0,3500,1153.81,0.18,53,4569.469166666667,27.962075471698117,53,3
21395,43204,USER_1160,Transaction_19489,2019-10-23,Product_0447,Apparel,10,5.1,12.99,Used,2019,10,23,여,California,37,SALE10,10.0,3500,1153.81,0.18,53,4569.469166666667,27.962075471698117,53,3
21396,9899,USER_1262,Transaction_4940,2019-03-19,Product_0967,Office,1,4.99,75.0,Not Used,2019,3,19,여,California,48,OFF30,30.0,2000,982.2,0.1,11,2159.84,49.08727272727273,11,5
21397,9900,USER_1262,Transaction_4940,2019-03-19,Product_0971,Lifestyle,1,1.5,75.0,Clicked,2019,3,19,여,California,48,EXTRA30,30.0,2000,982.2,0.18,11,2159.84,49.08727272727273,11,5
21398,9901,USER_1262,Transaction_4940,2019-03-19,Product_0973,Lifestyle,1,1.5,75.0,Clicked,2019,3,19,여,California,48,EXTRA30,30.0,2000,982.2,0.18,11,2159.84,49.08727272727273,11,5
21399,9902,USER_1262,Transaction_4940,2019-03-19,Product_1134,Office,1,1.99,75.0,Used,2019,3,19,여,California,48,OFF30,30.0,2000,982.2,0.1,11,2159.84,49.08727272727273,11,5
21400,9903,USER_1262,Transaction_4940,2019-03-19,Product_1143,Office,1,6.99,75.0,Used,2019,3,19,여,California,48,OFF30,30.0,2000,982.2,0.1,11,2159.84,49.08727272727273,11,5
21401,9904,USER_1262,Transaction_4941,2019-03-19,Product_0976,Nest-USA,1,119.0,6.5,Not Used,2019,3,19,여,California,48,ELEC30,30.0,2000,982.2,0.1,11,2159.84,49.08727272727273,11,5
21402,9905,USER_1262,Transaction_4942,2019-03-19,Product_0976,Nest-USA,1,119.0,6.5,Not Used,2019,3,19,여,California,48,ELEC30,30.0,2000,982.2,0.1,11,2159.84,49.08727272727273,11,5
21403,9906,USER_1262,Transaction_4943,2019-03-19,Product_0976,Nest-USA,4,119.0,6.5,Not Used,2019,3,19,여,California,48,ELEC30,30.0,2000,982.2,0.1,11,2159.84,49.08727272727273,11,5
21404,9907,USER_1262,Transaction_4943,2019-03-19,Product_0984,Nest-USA,1,79.0,6.5,Used,2019,3,19,여,California,48,ELEC30,30.0,2000,982.2,0.1,11,2159.84,49.08727272727273,11,5
21405,9908,USER_1262,Transaction_4944,2019-03-19,Product_0984,Nest-USA,1,79.0,6.5,Clicked,2019,3,19,여,California,48,ELEC30,30.0,2000,982.2,0.1,11,2159.84,49.08727272727273,11,5
21406,9909,USER_1262,Transaction_4945,2019-03-19,Product_1132,Drinkware,1,7.99,6.5,Clicked,2019,3,19,여,California,48,EXTRA30,30.0,2000,982.2,0.18,11,2159.84,49.08727272727273,11,5
21407,9910,USER_1296,Transaction_4946,2019-03-19,Product_0976,Nest-USA,1,119.0,6.5,Clicked,2019,3,19,여,New York,6,ELEC30,30.0,2000,982.2,0.1,1,59.5,119.0,1,6
21408,9911,USER_0819,Transaction_4946,2019-03-19,Product_0984,Nest-USA,1,79.0,6.5,Not Used,2019,3,19,남,California,22,ELEC30,30.0,2000,982.2,0.1,2,150.975,41.175,2,6
21409,30644,USER_0819,Transaction_13911,2019-08-04,Product_0968,Office,1,3.35,6.5,Clicked,2019,8,4,남,California,22,OFF20,20.0,1500,2688.98,0.1,2,150.975,41.175,2,6
21410,9924,USER_0094,Transaction_4951,2019-03-20,Product_0262,Apparel,2,21.99,6.5,Clicked,2019,3,20,남,Chicago,27,SALE30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21411,9925,USER_0094,Transaction_4951,2019-03-20,Product_0263,Apparel,2,21.99,6.5,Clicked,2019,3,20,남,Chicago,27,SALE30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21412,9926,USER_0094,Transaction_4951,2019-03-20,Product_0265,Apparel,1,21.99,6.5,Clicked,2019,3,20,남,Chicago,27,SALE30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21413,9927,USER_0094,Transaction_4951,2019-03-20,Product_0266,Apparel,2,21.99,6.5,Clicked,2019,3,20,남,Chicago,27,SALE30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21414,9928,USER_0094,Transaction_4951,2019-03-20,Product_0288,Apparel,2,21.99,6.5,Clicked,2019,3,20,남,Chicago,27,SALE30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21415,9929,USER_0094,Transaction_4951,2019-03-20,Product_0289,Apparel,1,21.99,6.5,Clicked,2019,3,20,남,Chicago,27,SALE30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21416,9930,USER_0094,Transaction_4951,2019-03-20,Product_0291,Apparel,2,21.99,6.5,Clicked,2019,3,20,남,Chicago,27,SALE30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21417,9931,USER_0094,Transaction_4952,2019-03-20,Product_0001,Apparel,2,19.99,6.5,Used,2019,3,20,남,Chicago,27,SALE30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21418,9932,USER_0094,Transaction_4952,2019-03-20,Product_0002,Apparel,2,19.99,6.5,Used,2019,3,20,남,Chicago,27,SALE30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21419,9933,USER_0094,Transaction_4952,2019-03-20,Product_0004,Apparel,1,19.99,6.5,Clicked,2019,3,20,남,Chicago,27,SALE30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21420,9934,USER_0094,Transaction_4952,2019-03-20,Product_0005,Apparel,1,19.99,6.5,Not Used,2019,3,20,남,Chicago,27,SALE30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21421,9935,USER_0094,Transaction_4952,2019-03-20,Product_0200,Apparel,2,16.99,6.5,Clicked,2019,3,20,남,Chicago,27,SALE30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21422,9936,USER_0094,Transaction_4952,2019-03-20,Product_0201,Apparel,2,16.99,6.5,Clicked,2019,3,20,남,Chicago,27,SALE30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21423,9937,USER_0094,Transaction_4952,2019-03-20,Product_0203,Apparel,2,16.99,6.5,Clicked,2019,3,20,남,Chicago,27,SALE30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21424,9938,USER_0094,Transaction_4952,2019-03-20,Product_0204,Apparel,2,16.99,6.5,Clicked,2019,3,20,남,Chicago,27,SALE30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21425,9939,USER_0094,Transaction_4952,2019-03-20,Product_0237,Apparel,2,18.99,6.5,Not Used,2019,3,20,남,Chicago,27,SALE30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21426,9940,USER_0094,Transaction_4952,2019-03-20,Product_0239,Apparel,2,18.99,6.5,Clicked,2019,3,20,남,Chicago,27,SALE30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21427,9941,USER_0094,Transaction_4952,2019-03-20,Product_0240,Apparel,2,18.99,6.5,Clicked,2019,3,20,남,Chicago,27,SALE30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21428,9942,USER_0094,Transaction_4952,2019-03-20,Product_0469,Apparel,2,29.99,6.5,Not Used,2019,3,20,남,Chicago,27,SALE30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21429,9943,USER_0094,Transaction_4952,2019-03-20,Product_0470,Apparel,2,29.99,6.5,Used,2019,3,20,남,Chicago,27,SALE30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21430,9944,USER_0094,Transaction_4952,2019-03-20,Product_0473,Apparel,2,29.99,6.5,Not Used,2019,3,20,남,Chicago,27,SALE30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21431,9945,USER_0094,Transaction_4953,2019-03-20,Product_0113,Apparel,2,55.99,6.5,Clicked,2019,3,20,남,Chicago,27,SALE30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21432,9946,USER_0094,Transaction_4953,2019-03-20,Product_0115,Apparel,2,55.99,6.5,Used,2019,3,20,남,Chicago,27,SALE30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21433,9947,USER_0094,Transaction_4953,2019-03-20,Product_0460,Apparel,2,39.99,6.5,Clicked,2019,3,20,남,Chicago,27,SALE30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21434,9948,USER_0094,Transaction_4953,2019-03-20,Product_0461,Apparel,2,39.99,6.5,Used,2019,3,20,남,Chicago,27,SALE30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21435,9949,USER_0094,Transaction_4953,2019-03-20,Product_0519,Apparel,2,55.99,6.5,Used,2019,3,20,남,Chicago,27,SALE30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21436,9950,USER_0094,Transaction_4953,2019-03-20,Product_0522,Apparel,2,55.99,6.5,Used,2019,3,20,남,Chicago,27,SALE30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21437,9951,USER_0094,Transaction_4953,2019-03-20,Product_0524,Apparel,2,51.99,6.5,Not Used,2019,3,20,남,Chicago,27,SALE30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21438,9952,USER_0094,Transaction_4953,2019-03-20,Product_0527,Apparel,2,51.99,6.5,Not Used,2019,3,20,남,Chicago,27,SALE30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21439,9953,USER_0094,Transaction_4954,2019-03-20,Product_0176,Drinkware,8,23.99,6.5,Not Used,2019,3,20,남,Chicago,27,EXTRA30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21440,9954,USER_0094,Transaction_4954,2019-03-20,Product_0180,Drinkware,5,23.99,6.5,Not Used,2019,3,20,남,Chicago,27,EXTRA30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21441,9955,USER_0094,Transaction_4954,2019-03-20,Product_0880,Drinkware,8,2.99,6.5,Clicked,2019,3,20,남,Chicago,27,EXTRA30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21442,9956,USER_0094,Transaction_4954,2019-03-20,Product_0894,Drinkware,8,2.99,6.5,Clicked,2019,3,20,남,Chicago,27,EXTRA30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21443,9957,USER_0094,Transaction_4954,2019-03-20,Product_1132,Drinkware,8,7.99,6.5,Clicked,2019,3,20,남,Chicago,27,EXTRA30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21444,9958,USER_0094,Transaction_4955,2019-03-20,Product_0859,Bags,5,99.99,6.5,Clicked,2019,3,20,남,Chicago,27,AIO30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21445,9959,USER_0094,Transaction_4956,2019-03-20,Product_0858,Bags,5,99.99,6.5,Clicked,2019,3,20,남,Chicago,27,AIO30,30.0,2000,1542.81,0.18,223,21205.845,42.263766816143495,223,1
21446,9960,USER_0094,Transaction_4957,2019-03-20,Product_0984,Nest-USA,4,79.0,6.5,Used,2019,3,20,남,Chicago,27,ELEC30,30.0,2000,1542.81,0.1,223,21205.845,42.263766816143495,223,1
21447,9961,USER_0094,Transaction_4958,2019-03-20,Product_0981,Nest-USA,1,149.0,6.5,Used,2019,3,20,남,Chicago,27,ELEC30,30.0,2000,1542.81,0.1,223,21205.845,42.263766816143495,223,1
