,고객ID,거래ID,거래날짜,제품ID,제품카테고리,수량,평균금액,배송료,쿠폰상태,총구매금액,구매횟수,평균구매금액,평균구매빈도,고객생애가치,거래날짜달기준,최초거래날짜,최초구매일로부터달,다음구매날짜,다음쿠폰상태,최종금액,재구매날까지의일,월,년,일,성별,고객지역,가입기간,쿠폰코드,할인율,오프라인비용,온라인비용,cluster
34273,USER_1084,Transaction_9504,2019-05-31,Product_0181,Drinkware,1,10.39,12.91,Not Used,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Used,10.39,0.0,5,2019,31,여,Chicago,15,EXTRA20,20.0,500,1010.3,1
34274,USER_1084,Transaction_9504,2019-05-31,Product_0846,Bags,2,7.99,12.91,Used,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Clicked,15.98,0.0,5,2019,31,여,Chicago,15,AIO20,20.0,500,1010.3,1
34275,USER_1084,Transaction_9504,2019-05-31,Product_0892,Drinkware,5,19.99,12.91,Clicked,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Used,99.94999999999999,0.0,5,2019,31,여,Chicago,15,EXTRA20,20.0,500,1010.3,1
34276,USER_1084,Transaction_9504,2019-05-31,Product_0914,Office,5,0.79,12.91,Used,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Used,3.95,0.0,5,2019,31,여,Chicago,15,OFF20,20.0,500,1010.3,1
34277,USER_1084,Transaction_9504,2019-05-31,Product_0961,Notebooks & Journals,5,11.99,12.91,Used,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Used,59.95,0.0,5,2019,31,여,Chicago,15,NJ20,20.0,500,1010.3,1
34278,USER_1084,Transaction_9505,2019-05-31,Product_0976,Nest-USA,1,119.0,6.0,Used,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Clicked,119.0,0.0,5,2019,31,여,Chicago,15,ELEC20,20.0,500,1010.3,1
34279,USER_1084,Transaction_9505,2019-05-31,Product_0981,Nest-USA,1,149.0,6.0,Clicked,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Clicked,149.0,0.0,5,2019,31,여,Chicago,15,ELEC20,20.0,500,1010.3,1
34280,USER_1084,Transaction_9506,2019-05-31,Product_0985,Nest-USA,3,79.0,6.0,Clicked,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Not Used,237.0,0.0,5,2019,31,여,Chicago,15,ELEC20,20.0,500,1010.3,1
34281,USER_1084,Transaction_9507,2019-05-31,Product_0535,Apparel,1,10.63,6.0,Not Used,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Used,10.63,0.0,5,2019,31,여,Chicago,15,SALE20,20.0,500,1010.3,1
34282,USER_1084,Transaction_9508,2019-05-31,Product_0963,Office,120,3.19,25.59,Used,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Clicked,382.8,0.0,5,2019,31,여,Chicago,15,OFF20,20.0,500,1010.3,1
34283,USER_1084,Transaction_9509,2019-05-31,Product_0983,Nest-USA,1,119.0,6.0,Clicked,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Clicked,119.0,0.0,5,2019,31,여,Chicago,15,ELEC20,20.0,500,1010.3,1
34284,USER_1084,Transaction_9510,2019-05-31,Product_0981,Nest-USA,1,149.0,6.0,Clicked,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Clicked,149.0,0.0,5,2019,31,여,Chicago,15,ELEC20,20.0,500,1010.3,1
34285,USER_1084,Transaction_9511,2019-05-31,Product_0980,Nest-USA,1,149.0,6.0,Clicked,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Used,149.0,0.0,5,2019,31,여,Chicago,15,ELEC20,20.0,500,1010.3,1
34286,USER_1084,Transaction_9512,2019-05-31,Product_0983,Nest-USA,2,119.0,6.0,Used,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Used,238.0,0.0,5,2019,31,여,Chicago,15,ELEC20,20.0,500,1010.3,1
34287,USER_1084,Transaction_9513,2019-05-31,Product_0976,Nest-USA,1,119.0,6.0,Used,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Not Used,119.0,0.0,5,2019,31,여,Chicago,15,ELEC20,20.0,500,1010.3,1
34288,USER_1084,Transaction_9514,2019-05-31,Product_0593,Apparel,1,11.89,6.0,Not Used,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Not Used,11.89,0.0,5,2019,31,여,Chicago,15,SALE20,20.0,500,1010.3,1
34289,USER_1084,Transaction_9515,2019-05-31,Product_0976,Nest-USA,1,119.0,6.0,Not Used,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Used,119.0,0.0,5,2019,31,여,Chicago,15,ELEC20,20.0,500,1010.3,1
34290,USER_1084,Transaction_9516,2019-05-31,Product_0983,Nest-USA,1,119.0,6.0,Used,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Used,119.0,0.0,5,2019,31,여,Chicago,15,ELEC20,20.0,500,1010.3,1
34291,USER_1084,Transaction_9517,2019-05-31,Product_0981,Nest-USA,2,149.0,6.0,Used,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Used,298.0,0.0,5,2019,31,여,Chicago,15,ELEC20,20.0,500,1010.3,1
34292,USER_1084,Transaction_9518,2019-05-31,Product_0741,Apparel,1,27.19,6.0,Used,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Clicked,27.19,0.0,5,2019,31,여,Chicago,15,SALE20,20.0,500,1010.3,1
34293,USER_1084,Transaction_9519,2019-05-31,Product_0521,Apparel,1,44.79,6.0,Clicked,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Clicked,44.79,0.0,5,2019,31,여,Chicago,15,SALE20,20.0,500,1010.3,1
34294,USER_1084,Transaction_9519,2019-05-31,Product_0601,Apparel,1,10.63,6.0,Clicked,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Clicked,10.63,0.0,5,2019,31,여,Chicago,15,SALE20,20.0,500,1010.3,1
34295,USER_1084,Transaction_9520,2019-05-31,Product_0969,Office,2,5.99,6.0,Clicked,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Used,11.98,0.0,5,2019,31,여,Chicago,15,OFF20,20.0,500,1010.3,1
34296,USER_1084,Transaction_9521,2019-05-31,Product_0910,Gift Cards,1,25.0,0.0,Used,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Used,25.0,0.0,5,2019,31,여,Chicago,15,GC20,20.0,500,1010.3,1
34297,USER_1084,Transaction_9522,2019-05-31,Product_0910,Gift Cards,1,25.0,0.0,Used,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Not Used,25.0,0.0,5,2019,31,여,Chicago,15,GC20,20.0,500,1010.3,1
34298,USER_1084,Transaction_9523,2019-05-31,Product_0910,Gift Cards,1,25.0,0.0,Not Used,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Not Used,25.0,0.0,5,2019,31,여,Chicago,15,GC20,20.0,500,1010.3,1
34299,USER_1084,Transaction_9524,2019-05-31,Product_0910,Gift Cards,1,25.0,0.0,Not Used,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Clicked,25.0,0.0,5,2019,31,여,Chicago,15,GC20,20.0,500,1010.3,1
34300,USER_1084,Transaction_9525,2019-05-31,Product_0910,Gift Cards,1,25.0,0.0,Clicked,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Clicked,25.0,0.0,5,2019,31,여,Chicago,15,GC20,20.0,500,1010.3,1
34301,USER_1084,Transaction_9526,2019-05-31,Product_0910,Gift Cards,1,25.0,0.0,Clicked,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Used,25.0,0.0,5,2019,31,여,Chicago,15,GC20,20.0,500,1010.3,1
34302,USER_1084,Transaction_9527,2019-05-31,Product_0910,Gift Cards,1,25.0,0.0,Used,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Clicked,25.0,0.0,5,2019,31,여,Chicago,15,GC20,20.0,500,1010.3,1
34303,USER_1084,Transaction_9528,2019-05-31,Product_0981,Nest-USA,1,149.0,6.0,Clicked,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Clicked,149.0,0.0,5,2019,31,여,Chicago,15,ELEC20,20.0,500,1010.3,1
34304,USER_1084,Transaction_9529,2019-05-31,Product_0910,Gift Cards,1,25.0,0.0,Clicked,2259.68,55,41.08509090909091,0.1506849315068493,7.738630136986301,2019-05-01,2019-05-01,1,2019-05-31,Clicked,25.0,0.0,5,2019,31,여,Chicago,15,GC20,20.0,500,1010.3,1
34305,USER_1006,Transaction_9539,2019-05-31,Product_0907,Lifestyle,20,1.99,12.99,Clicked,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-05-31,Used,39.8,0.0,5,2019,31,여,Chicago,29,EXTRA20,20.0,500,1010.3,2
34306,USER_1006,Transaction_9539,2019-05-31,Product_0914,Office,65,0.99,12.99,Used,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-05-31,Used,64.35,0.0,5,2019,31,여,Chicago,29,OFF20,20.0,500,1010.3,2
34307,USER_1006,Transaction_9539,2019-05-31,Product_0937,Office,5,1.99,12.99,Used,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-05-31,Not Used,9.95,0.0,5,2019,31,여,Chicago,29,OFF20,20.0,500,1010.3,2
34308,USER_1006,Transaction_9539,2019-05-31,Product_0944,Office,1,3.99,12.99,Not Used,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-05-31,Clicked,3.99,0.0,5,2019,31,여,Chicago,29,OFF20,20.0,500,1010.3,2
34309,USER_1006,Transaction_9539,2019-05-31,Product_0956,Notebooks & Journals,2,13.99,12.99,Clicked,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-05-31,Clicked,27.98,0.0,5,2019,31,여,Chicago,29,NJ20,20.0,500,1010.3,2
34310,USER_1006,Transaction_9539,2019-05-31,Product_1134,Office,2,1.99,12.99,Clicked,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-05-31,Clicked,3.98,0.0,5,2019,31,여,Chicago,29,OFF20,20.0,500,1010.3,2
34311,USER_1006,Transaction_9540,2019-05-31,Product_0910,Gift Cards,1,25.0,0.0,Clicked,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-05-31,Not Used,25.0,0.0,5,2019,31,여,Chicago,29,GC20,20.0,500,1010.3,2
34312,USER_1006,Transaction_9541,2019-05-31,Product_0983,Nest-USA,1,119.0,6.0,Not Used,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-05-31,Used,119.0,0.0,5,2019,31,여,Chicago,29,ELEC20,20.0,500,1010.3,2
34313,USER_1006,Transaction_9542,2019-05-31,Product_0540,Apparel,1,13.99,6.0,Used,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-05-31,Used,13.99,0.0,5,2019,31,여,Chicago,29,SALE20,20.0,500,1010.3,2
34314,USER_1006,Transaction_9542,2019-05-31,Product_0593,Apparel,1,11.89,6.0,Used,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-05-31,Clicked,11.89,0.0,5,2019,31,여,Chicago,29,SALE20,20.0,500,1010.3,2
34315,USER_1006,Transaction_9543,2019-05-31,Product_0916,Lifestyle,25,3.5,6.0,Clicked,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-05-31,Clicked,87.5,0.0,5,2019,31,여,Chicago,29,EXTRA20,20.0,500,1010.3,2
34316,USER_1006,Transaction_9544,2019-05-31,Product_0192,Headgear,1,15.39,6.0,Clicked,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-05-31,Used,15.39,0.0,5,2019,31,여,Chicago,29,HGEAR20,20.0,500,1010.3,2
34317,USER_1006,Transaction_9544,2019-05-31,Product_0937,Office,1,1.99,6.0,Used,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-05-31,Not Used,1.99,0.0,5,2019,31,여,Chicago,29,OFF20,20.0,500,1010.3,2
34318,USER_1006,Transaction_9544,2019-05-31,Product_0942,Office,1,2.5,6.0,Not Used,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-05-31,Used,2.5,0.0,5,2019,31,여,Chicago,29,OFF20,20.0,500,1010.3,2
34319,USER_1006,Transaction_9545,2019-05-31,Product_0293,Apparel,5,13.59,12.48,Used,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-05-31,Not Used,67.95,0.0,5,2019,31,여,Chicago,29,SALE20,20.0,500,1010.3,2
34320,USER_1006,Transaction_9545,2019-05-31,Product_0294,Apparel,5,13.59,12.48,Not Used,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-05-31,Clicked,67.95,0.0,5,2019,31,여,Chicago,29,SALE20,20.0,500,1010.3,2
34321,USER_1006,Transaction_9545,2019-05-31,Product_0295,Apparel,5,13.59,12.48,Clicked,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-05-31,Clicked,67.95,0.0,5,2019,31,여,Chicago,29,SALE20,20.0,500,1010.3,2
34322,USER_1006,Transaction_9545,2019-05-31,Product_1042,Apparel,2,13.59,12.48,Clicked,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-05-31,Used,27.18,0.0,5,2019,31,여,Chicago,29,SALE20,20.0,500,1010.3,2
34323,USER_1006,Transaction_9545,2019-05-31,Product_1043,Apparel,2,13.59,12.48,Used,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-05-31,Clicked,27.18,0.0,5,2019,31,여,Chicago,29,SALE20,20.0,500,1010.3,2
34324,USER_1006,Transaction_9545,2019-05-31,Product_1044,Apparel,5,13.59,12.48,Clicked,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-05-31,Clicked,67.95,0.0,5,2019,31,여,Chicago,29,SALE20,20.0,500,1010.3,2
34325,USER_1006,Transaction_9546,2019-05-31,Product_0981,Nest-USA,1,149.0,6.0,Clicked,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-05-31,Clicked,149.0,0.0,5,2019,31,여,Chicago,29,ELEC20,20.0,500,1010.3,2
34326,USER_1006,Transaction_9547,2019-05-31,Product_0980,Nest-USA,1,149.0,12.99,Clicked,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-05-31,Not Used,149.0,0.0,5,2019,31,여,Chicago,29,ELEC20,20.0,500,1010.3,2
34327,USER_1006,Transaction_9547,2019-05-31,Product_0984,Nest-USA,1,79.0,12.99,Not Used,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-05-31,Used,79.0,0.0,5,2019,31,여,Chicago,29,ELEC20,20.0,500,1010.3,2
34328,USER_1006,Transaction_9548,2019-05-31,Product_0981,Nest-USA,1,149.0,6.0,Used,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-05-31,Clicked,149.0,0.0,5,2019,31,여,Chicago,29,ELEC20,20.0,500,1010.3,2
34329,USER_1006,Transaction_9549,2019-05-31,Product_0181,Drinkware,1,12.99,6.0,Clicked,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-05-31,Clicked,12.99,0.0,5,2019,31,여,Chicago,29,EXTRA20,20.0,500,1010.3,2
34330,USER_1006,Transaction_9550,2019-05-31,Product_0847,Bags,10,3.99,30.92,Clicked,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-05-31,Clicked,39.900000000000006,0.0,5,2019,31,여,Chicago,29,AIO20,20.0,500,1010.3,2
34331,USER_1006,Transaction_9550,2019-05-31,Product_0882,Drinkware,5,15.19,30.92,Clicked,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-05-31,Clicked,75.95,0.0,5,2019,31,여,Chicago,29,EXTRA20,20.0,500,1010.3,2
34332,USER_1006,Transaction_9550,2019-05-31,Product_0932,Office,5,3.99,30.92,Clicked,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-05-31,Used,19.950000000000003,0.0,5,2019,31,여,Chicago,29,OFF20,20.0,500,1010.3,2
34333,USER_1006,Transaction_9550,2019-05-31,Product_0951,Office,3,2.39,30.92,Used,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-05-31,Clicked,7.17,0.0,5,2019,31,여,Chicago,29,OFF20,20.0,500,1010.3,2
34334,USER_1006,Transaction_9550,2019-05-31,Product_0965,Office,30,7.99,30.92,Clicked,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-05-01,2019-05-01,1,2019-06-20,Not Used,239.70000000000002,20.0,5,2019,31,여,Chicago,29,OFF20,20.0,500,1010.3,2
34335,USER_1006,Transaction_10832,2019-06-20,Product_0989,Nest-USA,1,149.0,6.0,Not Used,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-06-01,2019-05-01,2,2019-06-20,Used,149.0,0.0,6,2019,20,여,Chicago,29,ELEC30,30.0,3500,1019.59,2
34336,USER_1006,Transaction_10833,2019-06-20,Product_0206,Apparel,1,13.29,6.0,Used,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-06-01,2019-05-01,2,2019-08-28,Clicked,13.29,69.0,6,2019,20,여,Chicago,29,SALE30,30.0,3500,1019.59,2
34337,USER_1006,Transaction_15721,2019-08-28,Product_0150,Apparel,1,19.19,16.47,Clicked,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-08-01,2019-05-01,4,2019-08-28,Clicked,19.19,0.0,8,2019,28,여,Chicago,29,SALE20,20.0,3000,2178.57,2
34338,USER_1006,Transaction_15721,2019-08-28,Product_0742,Apparel,1,19.19,16.47,Clicked,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-08-01,2019-05-01,4,2019-08-28,Clicked,19.19,0.0,8,2019,28,여,Chicago,29,SALE20,20.0,3000,2178.57,2
34339,USER_1006,Transaction_15721,2019-08-28,Product_0952,Office,30,6.15,16.47,Clicked,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-08-01,2019-05-01,4,2019-08-28,Used,184.5,0.0,8,2019,28,여,Chicago,29,OFF20,20.0,3000,2178.57,2
34340,USER_1006,Transaction_15722,2019-08-28,Product_0976,Nest-USA,1,119.0,6.0,Used,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-08-01,2019-05-01,4,2019-08-28,Clicked,119.0,0.0,8,2019,28,여,Chicago,29,ELEC20,20.0,3000,2178.57,2
34341,USER_1006,Transaction_15723,2019-08-28,Product_0983,Nest-USA,1,119.0,6.0,Clicked,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-08-01,2019-05-01,4,2019-08-28,Clicked,119.0,0.0,8,2019,28,여,Chicago,29,ELEC20,20.0,3000,2178.57,2
34342,USER_1006,Transaction_15724,2019-08-28,Product_0926,Headgear,35,10.63,6.0,Clicked,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-08-01,2019-05-01,4,2019-08-28,Used,372.05,0.0,8,2019,28,여,Chicago,29,HGEAR20,20.0,3000,2178.57,2
34343,USER_1006,Transaction_15725,2019-08-28,Product_0976,Nest-USA,1,119.0,6.0,Used,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-08-01,2019-05-01,4,2019-08-28,Clicked,119.0,0.0,8,2019,28,여,Chicago,29,ELEC20,20.0,3000,2178.57,2
34344,USER_1006,Transaction_15726,2019-08-28,Product_0984,Nest-USA,5,79.0,6.0,Clicked,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-08-01,2019-05-01,4,2019-08-28,Clicked,395.0,0.0,8,2019,28,여,Chicago,29,ELEC20,20.0,3000,2178.57,2
34345,USER_1006,Transaction_15727,2019-08-28,Product_0050,Apparel,1,9.99,6.0,Clicked,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-08-01,2019-05-01,4,2019-08-28,Clicked,9.99,0.0,8,2019,28,여,Chicago,29,SALE20,20.0,3000,2178.57,2
34346,USER_1006,Transaction_15727,2019-08-28,Product_0103,Apparel,1,10.5,6.0,Clicked,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-08-01,2019-05-01,4,2019-08-28,Used,10.5,0.0,8,2019,28,여,Chicago,29,SALE20,20.0,3000,2178.57,2
34347,USER_1006,Transaction_15727,2019-08-28,Product_0273,Apparel,1,19.99,6.0,Used,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-08-01,2019-05-01,4,2019-08-28,Clicked,19.99,0.0,8,2019,28,여,Chicago,29,SALE20,20.0,3000,2178.57,2
34348,USER_1006,Transaction_15728,2019-08-28,Product_0535,Apparel,12,4.56,6.0,Clicked,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-08-01,2019-05-01,4,2019-08-28,Used,54.72,0.0,8,2019,28,여,Chicago,29,SALE20,20.0,3000,2178.57,2
34349,USER_1006,Transaction_15728,2019-08-28,Product_0538,Apparel,2,4.56,6.0,Used,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-08-01,2019-05-01,4,2019-08-28,Clicked,9.12,0.0,8,2019,28,여,Chicago,29,SALE20,20.0,3000,2178.57,2
34350,USER_1006,Transaction_15728,2019-08-28,Product_0926,Headgear,1,10.63,6.0,Clicked,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-08-01,2019-05-01,4,2019-08-28,Used,10.63,0.0,8,2019,28,여,Chicago,29,HGEAR20,20.0,3000,2178.57,2
34351,USER_1006,Transaction_15729,2019-08-28,Product_0981,Nest-USA,1,149.0,6.0,Used,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-08-01,2019-05-01,4,2019-08-28,Not Used,149.0,0.0,8,2019,28,여,Chicago,29,ELEC20,20.0,3000,2178.57,2
34352,USER_1006,Transaction_15730,2019-08-28,Product_0990,Nest,2,199.0,6.0,Not Used,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-08-01,2019-05-01,4,2019-08-28,Used,398.0,0.0,8,2019,28,여,Chicago,29,NE20,20.0,3000,2178.57,2
34353,USER_1006,Transaction_15731,2019-08-28,Product_0983,Nest-USA,3,119.0,6.0,Used,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-08-01,2019-05-01,4,2019-08-28,Clicked,357.0,0.0,8,2019,28,여,Chicago,29,ELEC20,20.0,3000,2178.57,2
34354,USER_1006,Transaction_15732,2019-08-28,Product_0846,Bags,1,7.99,12.48,Clicked,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-08-01,2019-05-01,4,2019-08-28,Used,7.99,0.0,8,2019,28,여,Chicago,29,AIO20,20.0,3000,2178.57,2
34355,USER_1006,Transaction_15732,2019-08-28,Product_0848,Bags,3,12.79,12.48,Used,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-08-01,2019-05-01,4,2019-08-28,Clicked,38.37,0.0,8,2019,28,여,Chicago,29,AIO20,20.0,3000,2178.57,2
34356,USER_1006,Transaction_15732,2019-08-28,Product_0879,Drinkware,4,8.79,12.48,Clicked,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-08-01,2019-05-01,4,2019-08-28,Clicked,35.16,0.0,8,2019,28,여,Chicago,29,EXTRA20,20.0,3000,2178.57,2
34357,USER_1006,Transaction_15732,2019-08-28,Product_0952,Office,4,6.15,12.48,Clicked,2088.68,53,39.40905660377358,0.14520547945205478,13.829159817351593,2019-08-01,2019-05-01,4,2019-08-28,Clicked,24.6,0.0,8,2019,28,여,Chicago,29,OFF20,20.0,3000,2178.57,2
34358,USER_1332,Transaction_9591,2019-05-31,Product_0915,Lifestyle,25,2.8,16.86,Clicked,111.42000000000002,12,9.285000000000002,0.03287671232876712,0.17806849315068496,2019-05-01,2019-05-01,1,2019-05-31,Used,70.0,0.0,5,2019,31,여,California,7,EXTRA20,20.0,500,1010.3,2
34359,USER_1332,Transaction_9591,2019-05-31,Product_0916,Lifestyle,20,2.8,16.86,Used,111.42000000000002,12,9.285000000000002,0.03287671232876712,0.17806849315068496,2019-05-01,2019-05-01,1,2019-05-31,Used,56.0,0.0,5,2019,31,여,California,7,EXTRA20,20.0,500,1010.3,2
34360,USER_1332,Transaction_9591,2019-05-31,Product_0917,Lifestyle,20,2.8,16.86,Used,111.42000000000002,12,9.285000000000002,0.03287671232876712,0.17806849315068496,2019-05-01,2019-05-01,1,2019-05-31,Not Used,56.0,0.0,5,2019,31,여,California,7,EXTRA20,20.0,500,1010.3,2
34361,USER_1332,Transaction_9591,2019-05-31,Product_0918,Lifestyle,20,2.8,16.86,Not Used,111.42000000000002,12,9.285000000000002,0.03287671232876712,0.17806849315068496,2019-05-01,2019-05-01,1,2019-05-31,Used,56.0,0.0,5,2019,31,여,California,7,EXTRA20,20.0,500,1010.3,2
34362,USER_1332,Transaction_9591,2019-05-31,Product_1133,Bottles,85,3.99,16.86,Used,111.42000000000002,12,9.285000000000002,0.03287671232876712,0.17806849315068496,2019-05-01,2019-05-01,1,2019-08-16,Clicked,339.15000000000003,77.0,5,2019,31,여,California,7,BT20,20.0,500,1010.3,2
